,direct_radiation (W/m²),diffuse_radiation (W/m²),Hora,Data,Normal (kWh),Horario Economico (kWh),Autoconsumo (kWh),Injecao na rede (kWh)_code,temp,humidity,wind_speed,rain_1h,clouds_all
6816,0.0,0.0,0,2022-07-10,0.0,0.479,0.0,0,20.72,67,0.97,0.0,1
6817,0.0,0.0,1,2022-07-10,0.0,0.436,0.0,0,20.21,74,1.04,0.0,1
6818,0.0,0.0,2,2022-07-10,0.0,0.368,0.0,0,17.99,79,0.94,0.0,2
6819,0.0,0.0,3,2022-07-10,0.0,0.316,0.0,0,19.18,80,1.25,0.0,2
6820,0.0,0.0,4,2022-07-10,0.0,0.196,0.0,0,23.8,57,1.1,0.0,1
6821,0.0,0.0,5,2022-07-10,0.0,0.191,0.0,0,22.7,60,0.87,0.0,18
6822,13.0,14.0,6,2022-07-10,0.0,0.226,0.013,0,23.24,61,1.25,0.0,61
6823,112.0,51.0,7,2022-07-10,0.0,0.07,0.144,1,25.66,63,1.4,0.0,0
6824,274.0,72.0,8,2022-07-10,0.0,0.0,0.193,2,26.06,62,1.31,0.0,0
6825,447.0,84.0,9,2022-07-10,0.0,0.0,0.223,3,21.18,62,1.16,0.0,0
6826,604.0,93.0,10,2022-07-10,0.789,0.0,0.935,0,28.11,63,0.89,0.0,0
6827,730.0,99.0,11,2022-07-10,0.25,0.0,0.805,2,30.04,60,0.94,0.0,0
6828,816.0,100.0,12,2022-07-10,0.0,0.0,0.388,4,31.31,58,1.64,0.0,0
6829,856.0,95.0,13,2022-07-10,0.0,0.0,0.318,4,24.15,57,2.65,0.0,2
6830,833.0,95.0,14,2022-07-10,0.0,0.0,0.375,4,22.06,60,3.44,0.0,0
6831,758.0,95.0,15,2022-07-10,0.0,0.0,0.332,4,21.21,60,3.72,0.0,0
6832,652.0,86.0,16,2022-07-10,0.0,0.0,0.342,3,21.61,62,3.58,0.0,0
6833,492.0,85.0,17,2022-07-10,0.025,0.0,0.461,2,20.78,65,3.75,0.0,3
6834,320.0,76.0,18,2022-07-10,0.216,0.0,0.306,0,27.33,50,3.63,0.0,2
6835,153.0,59.0,19,2022-07-10,0.406,0.0,0.073,0,25.19,55,2.55,0.0,0
6836,31.0,25.0,20,2022-07-10,0.374,0.0,0.018,0,23.27,60,1.8,0.0,1
6837,0.0,0.0,21,2022-07-10,0.353,0.0,0.0,0,20.47,66,1.76,0.0,0
6838,0.0,0.0,22,2022-07-10,0.0,0.56,0.0,0,18.82,76,1.39,0.0,19
6839,0.0,0.0,23,2022-07-10,0.0,0.393,0.0,0,17.28,83,1.53,0.0,22
6840,0.0,0.0,0,2022-07-11,0.0,0.439,0.0,0,16.75,87,1.44,0.0,47
6841,0.0,0.0,1,2022-07-11,0.0,0.331,0.0,0,16.22,88,1.2,0.0,67
6842,0.0,0.0,2,2022-07-11,0.0,0.398,0.0,0,15.7,90,0.79,0.0,76
6843,0.0,0.0,3,2022-07-11,0.0,0.31,0.0,0,15.7,91,0.82,0.0,72
6844,0.0,0.0,4,2022-07-11,0.0,0.231,0.0,0,15.15,91,0.69,0.0,77
6845,0.0,0.0,5,2022-07-11,0.0,0.188,0.0,0,15.15,92,0.95,0.0,68
6846,10.0,14.0,6,2022-07-11,0.0,0.155,0.001,0,15.7,92,1.44,0.0,92
6847,89.0,59.0,7,2022-07-11,0.0,0.095,0.059,0,17.85,90,1.42,0.0,87
6848,183.0,119.0,8,2022-07-11,0.038,0.0,0.147,1,19.23,87,1.38,0.0,58
6849,306.0,168.0,9,2022-07-11,0.078,0.0,0.182,3,22.32,81,1.64,0.0,64
6850,419.0,210.0,10,2022-07-11,0.0,0.0,0.434,3,24.11,75,1.22,0.0,96
6851,638.0,157.0,11,2022-07-11,0.0,0.0,0.227,4,25.66,71,2.06,0.0,95
6852,775.0,120.0,12,2022-07-11,0.0,0.0,0.18,4,26.87,68,2.93,0.0,96
6853,342.0,407.0,13,2022-07-11,0.0,0.0,0.182,4,27.81,65,3.43,0.0,96
6854,626.0,236.0,14,2022-07-11,0.0,0.0,0.185,3,21.78,64,3.51,0.0,10
6855,584.0,203.0,15,2022-07-11,0.0,0.0,0.233,4,21.6,65,3.57,0.0,7
6856,535.0,158.0,16,2022-07-11,0.0,0.0,0.183,3,23.1,63,3.25,0.0,4
6857,394.0,144.0,17,2022-07-11,0.0,0.0,0.229,3,22.12,65,3.14,0.0,34
6858,237.0,126.0,18,2022-07-11,0.493,0.0,0.245,2,29.46,59,2.29,0.0,50
6859,141.0,66.0,19,2022-07-11,1.166,0.0,0.095,0,27.87,63,2.99,0.0,74
6860,20.0,30.0,20,2022-07-11,0.654,0.0,0.04,0,28.14,67,3.29,0.0,55
6861,0.0,0.0,21,2022-07-11,0.389,0.0,0.0,0,26.49,71,3.19,0.0,55
6862,0.0,0.0,22,2022-07-11,0.0,0.427,0.0,0,25.09,73,2.65,0.0,89
6863,0.0,0.0,23,2022-07-11,0.0,0.404,0.0,0,26.13,69,2.72,0.0,94
6864,0.0,0.0,0,2022-07-12,0.0,0.389,0.0,0,25.12,71,2.73,0.0,85
6865,0.0,0.0,1,2022-07-12,0.0,0.358,0.0,0,17.94,78,2.91,0.0,12
6866,0.0,0.0,2,2022-07-12,0.0,0.335,0.0,0,18.85,77,3.15,0.0,2
6867,0.0,0.0,3,2022-07-12,0.0,0.179,0.0,0,19.07,75,3.33,0.0,11
6868,0.0,0.0,4,2022-07-12,0.0,0.175,0.0,0,20.11,70,3.75,0.0,55
6869,0.0,0.0,5,2022-07-12,0.0,0.164,0.0,0,23.32,63,3.78,0.0,78
6870,12.0,13.0,6,2022-07-12,0.0,0.138,0.025,0,24.25,57,3.79,0.0,91
6871,108.0,51.0,7,2022-07-12,0.0,0.078,0.157,1,27.6,55,3.86,0.0,89
6872,273.0,68.0,8,2022-07-12,0.0,0.0,0.189,2,32.24,34,3.42,0.0,36
6873,439.0,84.0,9,2022-07-12,0.0,0.0,0.177,2,33.03,34,3.28,0.0,15
6874,595.0,94.0,10,2022-07-12,0.0,0.0,0.26,3,35.7,38,3.16,0.0,50
6875,722.0,98.0,11,2022-07-12,0.0,0.0,0.238,4,35.08,36,2.86,0.0,33
6876,802.0,104.0,12,2022-07-12,0.0,0.0,0.192,4,34.34,34,2.65,0.0,36
6877,852.0,100.0,13,2022-07-12,0.0,0.0,0.19,4,39.26,25,1.25,0.0,0
6878,724.0,143.0,14,2022-07-12,0.0,0.0,0.19,4,39.69,22,1.79,0.0,3
6879,549.0,159.0,15,2022-07-12,0.0,0.0,0.186,3,40.85,22,3.48,0.0,51
6880,526.0,138.0,16,2022-07-12,0.0,0.0,0.257,3,39.84,24,3.46,0.0,92
6881,422.0,129.0,17,2022-07-12,0.0,0.0,0.195,2,39.41,20,3.48,0.0,100
6882,252.0,113.0,18,2022-07-12,0.045,0.0,0.28,1,38.34,24,2.02,0.0,99
6883,29.0,121.0,19,2022-07-12,0.855,0.0,0.118,0,33.67,47,2.06,0.0,99
6884,19.0,32.0,20,2022-07-12,0.414,0.0,0.022,0,33.66,41,2.11,0.0,96
6885,0.0,0.0,21,2022-07-12,0.493,0.0,0.0,0,29.05,52,2.42,0.0,99
6886,0.0,0.0,22,2022-07-12,0.0,0.474,0.0,0,27.88,44,2.78,0.0,84
6887,0.0,0.0,23,2022-07-12,0.0,0.359,0.0,0,28.27,45,2.63,0.0,51
6888,0.0,0.0,0,2022-07-13,0.0,0.415,0.0,0,30.08,50,2.63,0.0,67
6889,0.0,0.0,1,2022-07-13,0.0,0.398,0.0,0,29.65,53,2.77,0.0,51
6890,0.0,0.0,2,2022-07-13,0.0,0.436,0.0,0,27.6,56,2.8,0.0,5
6891,0.0,0.0,3,2022-07-13,0.0,0.413,0.0,0,27.17,56,2.94,0.0,10
6892,0.0,0.0,4,2022-07-13,0.0,0.292,0.0,0,25.11,59,2.73,0.0,9
6893,0.0,0.0,5,2022-07-13,0.0,0.319,0.0,0,23.67,58,2.5,0.0,86
6894,8.0,15.0,6,2022-07-13,0.0,0.23,0.01,0,24.14,60,2.77,0.0,99
6895,41.0,84.0,7,2022-07-13,0.0,0.145,0.124,0,25.97,61,2.61,0.0,66
6896,236.0,89.0,8,2022-07-13,0.047,0.0,0.21,2,32.72,34,1.82,0.0,29
6897,424.0,91.0,9,2022-07-13,0.0,0.0,0.184,3,34.98,39,2.22,0.0,17
6898,471.0,171.0,10,2022-07-13,0.0,0.0,0.173,3,35.11,36,2.24,0.0,20
6899,593.0,181.0,11,2022-07-13,0.25,0.0,0.619,2,33.91,40,2.63,0.0,51
6900,263.0,331.0,12,2022-07-13,0.147,0.0,0.502,3,36.26,34,2.68,0.0,88
6901,724.0,183.0,13,2022-07-13,0.0,0.0,0.421,3,36.82,26,1.03,0.0,100
6902,576.0,261.0,14,2022-07-13,0.0,0.0,0.318,3,37.8,30,1.72,0.0,100
6903,368.0,335.0,15,2022-07-13,0.0,0.0,0.21,3,38.06,30,1.95,0.0,99
6904,500.0,180.0,16,2022-07-13,0.0,0.0,0.225,3,38.47,30,2.45,0.0,97
6905,172.0,251.0,17,2022-07-13,0.053,0.0,0.279,2,28.03,34,3.22,0.0,64
6906,322.0,74.0,18,2022-07-13,0.082,0.0,0.218,0,30.18,38,1.91,0.0,93
6907,127.0,72.0,19,2022-07-13,1.676,0.0,0.114,0,29.0,42,1.58,0.0,96
6908,22.0,30.0,20,2022-07-13,0.712,0.0,0.015,0,32.24,41,2.07,0.0,86
6909,0.0,0.0,21,2022-07-13,0.677,0.0,0.0,0,31.22,45,2.58,0.0,56
6910,0.0,0.0,22,2022-07-13,0.0,0.398,0.0,0,28.36,48,3.04,0.0,89
6911,0.0,0.0,23,2022-07-13,0.0,0.426,0.0,0,29.31,39,3.58,0.0,66
6912,0.0,0.0,0,2022-07-14,0.0,0.363,0.0,0,30.08,36,3.82,0.0,16
6913,0.0,0.0,1,2022-07-14,0.0,0.356,0.0,0,30.08,33,4.13,0.0,9
6914,0.0,0.0,2,2022-07-14,0.0,0.334,0.0,0,29.74,34,4.48,0.0,9
6915,0.0,0.0,3,2022-07-14,0.0,0.332,0.0,0,26.93,38,3.02,0.0,61
6916,0.0,0.0,4,2022-07-14,0.0,0.338,0.0,0,27.69,42,1.75,0.0,41
6917,0.0,0.0,5,2022-07-14,0.0,0.327,0.0,0,26.74,52,2.13,0.0,56
6918,6.0,12.0,6,2022-07-14,0.0,0.523,0.011,0,26.23,59,2.17,0.0,86
6919,92.0,56.0,7,2022-07-14,0.0,0.225,0.089,0,31.1,40,2.14,0.0,96
6920,192.0,100.0,8,2022-07-14,0.087,0.0,0.218,2,30.68,46,2.35,0.0,97
6921,322.0,128.0,9,2022-07-14,0.0,0.0,0.27,2,34.01,33,2.44,0.0,72
6922,588.0,94.0,10,2022-07-14,0.016,0.0,0.482,2,34.35,45,2.34,0.0,70
6923,509.0,190.0,11,2022-07-14,0.0,0.0,0.284,3,32.87,43,3.76,0.0,90
6924,504.0,233.0,12,2022-07-14,0.0,0.0,0.354,3,30.11,43,5.13,0.0,100
6925,829.0,104.0,13,2022-07-14,0.0,0.0,0.286,3,35.61,44,4.24,0.0,100
6926,728.0,161.0,14,2022-07-14,0.0,0.0,0.276,4,33.52,46,3.03,0.0,100
6927,764.0,97.0,15,2022-07-14,0.0,0.0,0.333,3,32.11,46,2.58,0.0,100
6928,229.0,276.0,16,2022-07-14,0.0,0.0,0.272,3,36.56,29,3.1,0.0,100
6929,136.0,245.0,17,2022-07-14,0.0,0.0,0.274,2,36.16,24,3.27,0.0,99
6930,53.0,139.0,18,2022-07-14,0.075,0.0,0.205,2,22.26,44,2.58,0.0,98
6931,9.0,90.0,19,2022-07-14,0.276,0.0,0.087,0,24.65,50,2.75,0.0,94
6932,0.0,17.0,20,2022-07-14,0.326,0.0,0.014,0,24.26,63,3.28,0.0,76
6933,0.0,0.0,21,2022-07-14,0.326,0.0,0.0,0,22.68,69,2.82,0.0,68
6934,0.0,0.0,22,2022-07-14,0.0,0.35,0.0,0,26.43,58,0.84,0.0,74
6935,0.0,0.0,23,2022-07-14,0.0,0.337,0.0,0,26.39,58,1.26,0.0,69
6936,0.0,0.0,0,2022-07-15,0.0,0.264,0.0,0,24.88,62,0.7,0.0,67
6937,0.0,0.0,1,2022-07-15,0.0,0.302,0.0,0,24.03,67,1.65,0.0,13
6938,0.0,0.0,2,2022-07-15,0.0,0.316,0.0,0,22.9,71,2.32,0.0,1
6939,0.0,0.0,3,2022-07-15,0.0,0.31,0.0,0,23.65,64,2.07,0.0,0
6940,0.0,0.0,4,2022-07-15,0.0,0.265,0.0,0,24.71,61,1.32,0.0,0
6941,0.0,0.0,5,2022-07-15,0.0,0.29,0.0,0,22.83,72,0.61,0.0,5
6942,10.0,12.0,6,2022-07-15,0.0,0.284,0.006,0,22.83,68,0.29,0.0,21
6943,93.0,52.0,7,2022-07-15,0.0,0.2,0.116,0,23.96,69,1.29,0.0,24
6944,250.0,74.0,8,2022-07-15,0.06,0.0,0.293,2,21.9,69,1.29,0.0,5
6945,416.0,91.0,9,2022-07-15,0.0,0.0,0.209,3,23.86,68,1.54,0.0,35
6946,580.0,96.0,10,2022-07-15,0.0,0.0,0.23,3,28.8,62,1.55,0.0,40
6947,535.0,216.0,11,2022-07-15,0.0,0.0,0.194,4,29.83,60,2.02,0.0,57
6948,528.0,275.0,12,2022-07-15,0.0,0.0,0.216,4,30.62,57,2.71,0.0,62
6949,583.0,271.0,13,2022-07-15,0.0,0.0,0.203,4,31.48,55,3.12,0.0,19
6950,389.0,356.0,14,2022-07-15,0.0,0.0,0.182,4,32.64,53,3.06,0.0,60
6951,561.0,236.0,15,2022-07-15,0.0,0.0,0.187,3,31.56,54,3.1,0.0,85
6952,450.0,211.0,16,2022-07-15,0.0,0.0,0.295,3,31.25,45,3.07,0.0,79
6953,361.0,164.0,17,2022-07-15,0.0,0.0,0.277,2,31.3,44,3.12,0.0,71
6954,289.0,91.0,18,2022-07-15,0.965,0.0,0.244,1,30.15,48,2.91,0.0,66
6955,147.0,58.0,19,2022-07-15,0.831,0.0,0.062,0,27.51,58,2.46,0.0,28
6956,29.0,23.0,20,2022-07-15,0.407,0.0,0.013,0,25.92,63,1.7,0.0,2
6957,0.0,0.0,21,2022-07-15,0.327,0.0,0.0,0,24.8,65,1.5,0.0,0
6958,0.0,0.0,22,2022-07-15,0.0,0.3,0.0,0,20.5,76,0.49,0.0,7
6959,0.0,0.0,23,2022-07-15,0.0,0.36,0.0,0,19.69,79,0.86,0.0,32
6960,0.0,0.0,0,2022-07-16,0.0,0.352,0.0,0,22.64,72,1.17,0.0,11
6961,0.0,0.0,1,2022-07-16,0.0,0.342,0.0,0,22.62,72,1.18,0.0,3
6962,0.0,0.0,2,2022-07-16,0.0,0.347,0.0,0,21.53,77,0.67,0.0,20
6963,0.0,0.0,3,2022-07-16,0.0,0.335,0.0,0,21.13,82,0.59,0.0,32
6964,0.0,0.0,4,2022-07-16,0.0,0.351,0.0,0,20.05,83,0.84,0.0,35
6965,0.0,0.0,5,2022-07-16,0.0,0.167,0.0,0,19.51,88,0.93,0.0,73
6966,6.0,12.0,6,2022-07-16,0.0,0.173,0.007,0,19.48,88,0.89,0.0,91
6967,59.0,67.0,7,2022-07-16,0.0,0.123,0.069,0,20.68,83,0.66,0.0,34
6968,180.0,111.0,8,2022-07-16,0.008,0.0,0.181,2,21.93,85,1.11,0.0,17
6969,327.0,148.0,9,2022-07-16,0.0,0.0,0.206,3,23.74,80,1.29,0.0,6
6970,457.0,180.0,10,2022-07-16,0.0,0.0,0.299,3,26.24,73,1.28,0.0,40
6971,476.0,256.0,11,2022-07-16,0.0,0.0,0.43,3,27.95,66,1.61,0.0,46
6972,602.0,231.0,12,2022-07-16,0.081,0.0,0.535,3,30.08,61,2.14,0.0,47
6973,823.0,109.0,13,2022-07-16,0.0,0.0,0.282,4,30.43,59,2.33,0.0,49
6974,774.0,128.0,14,2022-07-16,0.0,0.0,0.286,4,33.08,45,2.6,0.0,47
6975,738.0,103.0,15,2022-07-16,0.0,0.0,0.263,4,33.1,36,3.24,0.0,47
6976,634.0,94.0,16,2022-07-16,0.0,0.0,0.294,3,31.01,42,3.63,0.0,54
6977,470.0,92.0,17,2022-07-16,0.0,0.0,0.252,2,29.38,47,3.37,0.0,43
6978,312.0,76.0,18,2022-07-16,0.017,0.0,0.271,1,29.16,47,2.78,0.0,44
6979,135.0,62.0,19,2022-07-16,0.868,0.0,0.127,0,29.11,47,2.21,0.0,62
6980,27.0,23.0,20,2022-07-16,0.655,0.0,0.039,0,27.48,49,1.85,0.0,60
6981,0.0,0.0,21,2022-07-16,0.45,0.0,0.0,0,18.33,76,1.66,0.0,11
6982,0.0,0.0,22,2022-07-16,0.0,0.589,0.0,0,26.73,53,1.11,0.0,20
6983,0.0,0.0,23,2022-07-16,0.0,0.58,0.0,0,25.63,57,1.07,0.0,9
6984,0.0,0.0,0,2022-07-17,0.0,0.314,0.0,0,19.47,78,1.89,0.0,4
6985,0.0,0.0,1,2022-07-17,0.0,0.301,0.0,0,19.2,85,1.56,0.0,1
6986,0.0,0.0,2,2022-07-17,0.0,0.298,0.0,0,19.0,84,0.99,0.0,8
6987,0.0,0.0,3,2022-07-17,0.0,0.34,0.0,0,23.61,62,1.08,0.0,33
6988,0.0,0.0,4,2022-07-17,0.0,0.276,0.0,0,23.25,65,1.19,0.0,38
6989,0.0,0.0,5,2022-07-17,0.0,0.27,0.0,0,22.71,67,0.98,0.0,1
6990,6.0,12.0,6,2022-07-17,0.0,0.155,0.009,0,22.7,70,0.5,0.0,6
6991,80.0,59.0,7,2022-07-17,0.0,0.085,0.121,0,22.34,76,0.7,0.0,9
6992,233.0,82.0,8,2022-07-17,0.008,0.0,0.266,2,23.39,80,1.05,0.0,6
6993,408.0,95.0,9,2022-07-17,0.013,0.0,0.401,2,25.54,73,1.12,0.0,5
6994,544.0,119.0,10,2022-07-17,0.236,0.0,0.652,2,27.43,71,1.93,0.0,61
6995,654.0,141.0,11,2022-07-17,0.437,0.0,1.057,0,29.02,66,1.78,0.0,47
6996,784.0,115.0,12,2022-07-17,0.548,0.0,1.141,0,32.32,46,2.38,0.0,32
6997,843.0,95.0,13,2022-07-17,0.184,0.0,1.131,2,30.18,59,2.98,0.0,27
6998,834.0,88.0,14,2022-07-17,0.0,0.0,0.713,3,32.12,43,3.25,0.0,2
6999,742.0,101.0,15,2022-07-17,0.009,0.0,0.715,3,31.58,44,3.42,0.0,2
7000,619.0,107.0,16,2022-07-17,0.0,0.0,0.366,3,31.32,43,3.32,0.0,8
7001,461.0,95.0,17,2022-07-17,0.078,0.0,0.475,2,30.74,43,4.35,0.0,15
7002,296.0,83.0,18,2022-07-17,0.246,0.0,0.23,0,29.62,48,4.99,0.0,16
7003,139.0,59.0,19,2022-07-17,0.472,0.0,0.054,0,26.93,56,3.0,0.0,28
7004,25.0,23.0,20,2022-07-17,0.591,0.0,0.012,0,24.84,59,1.17,0.0,27
7005,0.0,0.0,21,2022-07-17,0.529,0.0,0.0,0,20.58,74,1.0,0.0,46
7006,0.0,0.0,22,2022-07-17,0.0,0.34,0.0,0,20.18,77,0.58,0.0,51
7007,0.0,0.0,23,2022-07-17,0.0,0.253,0.0,0,19.22,79,1.08,0.0,39
7008,0.0,0.0,0,2022-07-18,0.0,0.266,0.0,0,19.02,81,1.28,0.0,33
7009,0.0,0.0,1,2022-07-18,0.0,0.229,0.0,0,20.5,82,1.77,0.0,39
7010,0.0,0.0,2,2022-07-18,0.0,0.209,0.0,0,20.02,83,1.41,0.0,31
7011,0.0,0.0,3,2022-07-18,0.0,0.202,0.0,0,19.0,86,0.49,0.0,38
7012,0.0,0.0,4,2022-07-18,0.0,0.171,0.0,0,19.0,88,0.38,0.0,35
7013,0.0,0.0,5,2022-07-18,0.0,0.266,0.0,0,18.43,90,1.07,0.0,24
7014,6.0,11.0,6,2022-07-18,0.0,0.181,0.0,0,17.9,91,1.75,0.0,14
7015,80.0,58.0,7,2022-07-18,0.0,0.259,0.062,0,18.55,90,1.21,0.0,42
7016,222.0,90.0,8,2022-07-18,0.037,0.0,0.216,2,19.6,88,1.73,0.0,45
7017,386.0,111.0,9,2022-07-18,0.007,0.0,0.183,2,21.24,78,2.67,0.0,65
7018,556.0,111.0,10,2022-07-18,0.0,0.0,0.185,3,21.9,70,4.14,0.0,41
7019,721.0,97.0,11,2022-07-18,0.0,0.0,0.774,3,24.98,66,4.08,0.0,4
7020,805.0,100.0,12,2022-07-18,0.177,0.0,0.46,3,26.66,56,4.29,0.0,2
7021,826.0,109.0,13,2022-07-18,0.0,0.0,0.3,4,27.18,56,4.93,0.0,2
7022,769.0,129.0,14,2022-07-18,0.0,0.0,0.291,4,26.61,56,5.06,0.0,4
7023,627.0,172.0,15,2022-07-18,0.0,0.0,0.358,4,25.5,60,5.28,0.0,2
7024,571.0,122.0,16,2022-07-18,0.0,0.0,0.29,2,25.5,56,5.47,0.0,2
7025,458.0,101.0,17,2022-07-18,0.0,0.0,0.292,2,24.46,60,5.3,0.0,1
7026,278.0,91.0,18,2022-07-18,0.112,0.0,0.269,1,23.42,64,4.83,0.0,1
7027,106.0,69.0,19,2022-07-18,0.297,0.0,0.133,0,22.31,71,4.56,0.0,30
7028,16.0,22.0,20,2022-07-18,0.657,0.0,0.031,0,21.18,75,3.81,0.17,48
7029,0.0,0.0,21,2022-07-18,0.441,0.0,0.0,0,20.15,81,3.37,0.17,38
7030,0.0,0.0,22,2022-07-18,0.0,0.44,0.0,0,19.58,81,3.41,0.11,31
7031,0.0,0.0,23,2022-07-18,0.0,0.442,0.0,0,19.58,83,2.92,0.0,53
7032,0.0,0.0,0,2022-07-19,0.0,0.408,0.0,0,19.02,83,2.52,0.11,44
7033,0.0,0.0,1,2022-07-19,0.0,0.347,0.0,0,19.04,84,2.9,0.12,38
7034,0.0,0.0,2,2022-07-19,0.0,0.169,0.0,0,18.52,90,2.88,0.2,62
7035,0.0,0.0,3,2022-07-19,0.0,0.192,0.0,0,18.47,90,2.66,0.15,35
7036,0.0,0.0,4,2022-07-19,0.0,0.172,0.0,0,18.5,90,2.73,0.13,45
7037,0.0,0.0,5,2022-07-19,0.0,0.181,0.0,0,18.46,90,2.65,0.0,58
7038,1.0,11.0,6,2022-07-19,0.0,0.171,0.001,0,18.46,90,2.55,0.0,73
7039,29.0,60.0,7,2022-07-19,0.0,0.138,0.077,0,18.5,89,2.94,0.3,39
7040,77.0,122.0,8,2022-07-19,0.08,0.0,0.185,1,19.09,90,3.19,0.29,78
7041,255.0,143.0,9,2022-07-19,0.018,0.0,0.177,2,20.69,80,3.25,0.19,84
7042,227.0,238.0,10,2022-07-19,0.0,0.0,0.195,3,21.32,79,2.89,0.19,95
7043,180.0,300.0,11,2022-07-19,0.0,0.0,0.196,3,22.87,69,3.44,0.15,90
7044,504.0,226.0,12,2022-07-19,0.0,0.0,0.209,3,22.8,68,3.9,0.0,80
7045,345.0,305.0,13,2022-07-19,0.0,0.0,0.136,3,23.94,65,3.65,0.0,82
7046,304.0,305.0,14,2022-07-19,0.0,0.0,0.263,4,24.77,61,3.42,0.0,68
7047,406.0,251.0,15,2022-07-19,0.0,0.0,0.347,3,24.02,65,3.44,0.0,98
7048,322.0,214.0,16,2022-07-19,0.0,0.0,0.376,3,23.43,65,3.13,0.0,72
7049,316.0,156.0,17,2022-07-19,0.0,0.0,0.368,2,23.78,63,3.13,0.0,45
7050,211.0,123.0,18,2022-07-19,0.135,0.0,0.247,1,23.86,62,3.91,0.0,49
7051,73.0,74.0,19,2022-07-19,1.554,0.0,0.067,0,22.52,67,4.01,0.0,38
7052,18.0,22.0,20,2022-07-19,0.43,0.0,0.013,0,20.86,74,3.1,0.0,14
7053,0.0,0.0,21,2022-07-19,0.602,0.0,0.0,0,18.42,85,2.39,0.0,3
7054,0.0,0.0,22,2022-07-19,0.0,0.506,0.0,0,18.07,87,2.32,0.0,0
7055,0.0,0.0,23,2022-07-19,0.0,0.425,0.0,0,17.37,88,2.54,0.0,0
7056,0.0,0.0,0,2022-07-20,0.0,0.411,0.0,0,17.82,85,2.32,0.0,0
7057,0.0,0.0,1,2022-07-20,0.0,0.354,0.0,0,17.36,87,2.61,0.0,1
7058,0.0,0.0,2,2022-07-20,0.0,0.329,0.0,0,16.76,88,2.8,0.0,1
7059,0.0,0.0,3,2022-07-20,0.0,0.269,0.0,0,16.71,89,2.87,0.0,1
7060,0.0,0.0,4,2022-07-20,0.0,0.23,0.0,0,16.65,88,2.69,0.0,21
7061,0.0,0.0,5,2022-07-20,0.0,0.2,0.0,0,16.13,89,2.38,0.0,12
7062,8.0,10.0,6,2022-07-20,0.0,0.187,0.006,0,15.6,90,2.4,0.0,4
7063,97.0,49.0,7,2022-07-20,0.0,0.122,0.155,0,18.13,85,2.54,0.0,0
7064,259.0,72.0,8,2022-07-20,0.0,0.0,0.273,2,19.82,80,2.06,0.0,0
7065,435.0,85.0,9,2022-07-20,0.0,0.0,0.179,3,22.85,68,1.57,0.0,0
7066,595.0,94.0,10,2022-07-20,0.0,0.0,0.193,4,25.13,60,0.86,0.0,0
7067,723.0,101.0,11,2022-07-20,0.0,0.0,0.194,4,26.62,55,0.26,0.0,0
7068,809.0,103.0,12,2022-07-20,0.0,0.0,0.238,4,23.27,52,0.95,0.0,0
7069,842.0,105.0,13,2022-07-20,0.0,0.0,0.289,4,24.22,51,1.53,0.0,0
7070,824.0,104.0,14,2022-07-20,0.0,0.0,0.296,4,25.97,50,2.01,0.0,0
7071,756.0,100.0,15,2022-07-20,0.0,0.0,0.299,4,32.39,31,2.41,0.0,0
7072,639.0,95.0,16,2022-07-20,0.0,0.0,0.285,3,32.79,36,2.76,0.0,0
7073,487.0,87.0,17,2022-07-20,0.0,0.0,0.258,3,31.82,46,3.09,0.0,0
7074,316.0,75.0,18,2022-07-20,0.066,0.0,0.259,2,30.74,50,3.03,0.0,0
7075,146.0,58.0,19,2022-07-20,1.216,0.0,0.051,0,29.2,56,2.43,0.0,0
7076,26.0,22.0,20,2022-07-20,0.933,0.0,0.008,0,25.61,72,2.08,0.0,0
7077,0.0,0.0,21,2022-07-20,0.501,0.0,0.0,0,18.27,75,1.75,0.0,0
7078,0.0,0.0,22,2022-07-20,0.0,0.421,0.0,0,20.04,74,1.06,0.0,0
7079,0.0,0.0,23,2022-07-20,0.0,0.341,0.0,0,18.8,76,0.3,0.0,0
7080,0.0,0.0,0,2022-07-21,0.0,0.416,0.0,0,19.13,77,0.33,0.0,0
7081,0.0,0.0,1,2022-07-21,0.0,0.511,0.0,0,18.25,82,0.68,0.0,0
7082,0.0,0.0,2,2022-07-21,0.0,0.41,0.0,0,17.81,84,0.81,0.0,0
7083,0.0,0.0,3,2022-07-21,0.0,0.369,0.0,0,18.18,86,1.11,0.0,0
7084,0.0,0.0,4,2022-07-21,0.0,0.517,0.0,0,17.94,88,1.26,0.0,0
7085,0.0,0.0,5,2022-07-21,0.0,0.376,0.0,0,17.87,88,0.98,0.0,0
7086,7.0,10.0,6,2022-07-21,0.0,0.321,0.005,0,20.59,81,0.69,0.0,44
7087,90.0,50.0,7,2022-07-21,0.0,0.154,0.118,0,21.8,80,0.73,0.0,0
7088,245.0,74.0,8,2022-07-21,0.053,0.0,0.252,2,24.41,72,0.84,0.0,0
7089,423.0,84.0,9,2022-07-21,0.0,0.0,0.219,3,25.21,69,1.29,0.0,0
7090,582.0,92.0,10,2022-07-21,0.0,0.0,0.222,4,27.18,65,1.11,0.0,3
7091,708.0,100.0,11,2022-07-21,0.0,0.0,0.23,4,28.3,62,1.46,0.0,3
7092,792.0,104.0,12,2022-07-21,0.0,0.0,0.252,4,22.14,60,2.11,0.0,5
